Date,pnl
2009-03-23,57.7341792108
2009-03-24,57.737881428
2009-03-25,57.5434871774
2009-03-26,58.098016315
2009-03-27,57.883696581
2009-03-30,57.6733327687
2009-03-31,58.2135564283
2009-04-01,58.2523598551
2009-04-02,59.0857566541
2009-04-03,58.9507591076
2009-04-06,58.73160365
2009-04-07,59.2885934558
2009-04-08,59.7545165066
2009-04-09,60.4349185898
2009-04-13,61.4182566382
2009-04-14,60.9572348081
2009-04-15,61.3854208732
2009-04-16,62.6004777328
2009-04-17,62.2927970612
2009-04-20,62.1974927958
2009-04-21,63.3682256172
2009-04-22,62.265338875
2009-04-23,63.043323329
2009-04-24,62.8425836229
2009-04-27,62.937911757
2009-04-28,63.6277956806
2009-04-29,65.7393430416
2009-04-30,67.046921602
2009-05-01,68.4157176429
2009-05-04,64.6383109791
2009-05-05,65.094552015
2009-05-06,64.9661429759
2009-05-07,64.9142343565
2009-05-08,65.6924153169
2009-05-11,65.5653237615
2009-05-12,65.3309247626
2009-05-13,66.1927142172
2009-05-14,66.5071617561
2009-05-15,66.5971678583
2009-05-18,67.4924853597
2009-05-19,68.9145328239
2009-05-20,69.0461153183
2009-05-21,69.4249294219
2009-05-22,67.9860190968
2009-05-26,69.5083691875
2009-05-27,69.5665168112
2009-05-28,69.4974441656
2009-05-29,68.8184941038
2009-06-01,68.8935183685
2009-06-02,68.8510892093
2009-06-03,69.2470363382
2009-06-04,69.1058025024
2009-06-05,68.7719191745
2009-06-08,69.5935184773
2009-06-09,69.8421956117
2009-06-10,70.8643636062
2009-06-11,70.7531991907
2009-06-12,70.5513037855
2009-06-15,70.5818874656
2009-06-16,70.4359921742
2009-06-17,70.1697907197
2009-06-18,71.0243489689
2009-06-19,70.8807900029
2009-06-22,70.9875755309
2009-06-23,71.3845493816
2009-06-24,70.2893305131
2009-06-25,71.2666744897
2009-06-26,70.7327247791
2009-06-29,70.5518020831
2009-06-30,71.60993983
2009-07-01,71.4733391797
2009-07-02,71.3640617059
2009-07-06,71.5471343456
2009-07-07,70.7326774829
2009-07-08,70.5312473152
2009-07-09,70.2668510956
2009-07-10,70.8738425733
2009-07-13,70.9805529546
2009-07-14,72.2772147598
2009-07-15,72.6480313398
2009-07-16,72.8877621497
2009-07-17,72.7701211043
2009-07-20,72.9826518841
2009-07-21,74.3746649875
2009-07-22,74.3493677971
2009-07-23,74.9964532198
2009-07-24,75.3429894767
2009-07-27,76.5246405973
2009-07-28,77.5618666646
2009-07-29,76.6962272767
2009-07-30,77.610248336
2009-07-31,77.705848018
2009-08-03,78.0960183433
2009-08-04,78.9809528426
2009-08-05,79.8630003961
2009-08-06,80.0401125284
2009-08-07,81.3753197716
2009-08-10,82.1204834996
2009-08-11,82.5729061142
2009-08-12,83.2505649109
2009-08-13,84.5905575361
2009-08-14,84.821296068
2009-08-17,84.0555574908
2009-08-18,84.291582222
2009-08-19,84.408662198
2009-08-20,84.8157087053
2009-08-21,85.0755111964
2009-08-24,86.0947507538
2009-08-25,86.7385735742
2009-08-26,87.8008339708
2009-08-27,88.9616121042
2009-08-28,89.3680914369
2009-08-31,89.0050485405
2009-09-01,90.2841689336
2009-09-02,90.5907213274
2009-09-03,91.1156976246
2009-09-04,90.9099008523
2009-09-08,92.0928171563
2009-09-09,92.4320886474
2009-09-10,93.0560276411
2009-09-11,93.9271990876
2009-09-14,93.4177078661
2009-09-15,94.2542144356
2009-09-16,94.1316528369
2009-09-17,94.4313001841
2009-09-18,95.8842706449
2009-09-21,95.7813734412
2009-09-22,96.0631765432
2009-09-23,95.7792152734
2009-09-24,95.2315017965
2009-09-25,95.3645733388
2009-09-28,95.6088688987
2009-09-29,95.425157153
2009-09-30,95.1575338881
2009-10-01,94.0894973131
2009-10-02,93.5511921108
2009-10-05,94.7140460441
2009-10-06,95.6923081325
2009-10-07,95.2012159673
2009-10-08,95.5415493739
2009-10-09,95.8703342982
2009-10-12,95.8508165536
2009-10-13,95.0432721521
2009-10-14,94.6916970631
2009-10-15,95.0891241029
2009-10-16,95.6377100809
2009-10-19,94.5073538143
2009-10-20,94.3140074773
2009-10-21,94.7318408225
2009-10-22,94.9203124507
2009-10-23,95.1227993962
2009-10-26,94.7692891894
2009-10-27,94.6105961064
2009-10-28,95.8180612945
2009-10-29,96.2477844239
2009-10-30,96.4914203165
2009-11-02,93.60471451
2009-11-03,94.3958430852
2009-11-04,94.8860840494
2009-11-05,95.5972175345
2009-11-06,95.9024541221
2009-11-09,95.9769585262
2009-11-10,96.0165751529
2009-11-11,96.9828473146
2009-11-12,97.0593158918
2009-11-13,97.5373834765
2009-11-16,97.4379666075
2009-11-17,97.8418682456
2009-11-18,97.6417192278
2009-11-19,98.4883211452
2009-11-20,98.6971939489
2009-11-23,98.4788051411
2009-11-24,98.1232782624
2009-11-25,98.424264819
2009-11-27,98.0223536661
2009-11-30,97.7005634438
2009-12-01,98.5920396344
2009-12-02,97.6118350939
2009-12-03,97.4668568484
2009-12-04,98.2652604659
2009-12-07,98.0558154278
2009-12-08,98.3367226796
2009-12-09,97.813544859
2009-12-10,98.9613708504
2009-12-11,98.3005911823
2009-12-14,98.0973666727
2009-12-15,97.1837021701
2009-12-16,95.9904188663
2009-12-17,96.3879795222
2009-12-18,96.8296014986
2009-12-21,96.7480005611
2009-12-22,97.1464066781
2009-12-23,97.4052739903
2009-12-24,97.8467885521
2009-12-28,98.1923266534
2009-12-29,98.6451931348
2009-12-30,97.8215207552
2009-12-31,98.0159163041
2010-01-04,97.2296920632
2010-01-05,96.9830502366
2010-01-06,96.9834463511
2010-01-07,96.6336793292
2010-01-08,96.3946765322
2010-01-11,96.5697510946
2010-01-12,96.8663917846
2010-01-13,97.0901428488
2010-01-14,97.0805759517
2010-01-15,97.5507832229
2010-01-19,97.2172478977
2010-01-20,97.8296532142
2010-01-21,98.3562500217
2010-01-22,97.851754077
2010-01-25,97.6515850796
2010-01-26,97.7933358525
2010-01-27,97.1484006093
2010-01-28,97.3161951521
2010-01-29,97.1920132677
2010-02-01,97.1937165799
2010-02-02,97.5938389874
2010-02-03,97.765966226
2010-02-04,97.6238602485
2010-02-05,97.8637067665
2010-02-08,98.0276611521
2010-02-09,97.7457102397
2010-02-10,97.6016274565
2010-02-11,97.9389424838
2010-02-12,97.7294566217
2010-02-16,98.251935276
2010-02-17,98.364162946
2010-02-18,98.1608474674
2010-02-19,97.9352632798
2010-02-22,98.3905962084
2010-02-23,98.7666652885
2010-02-24,99.1338223974
2010-02-25,99.151042035
2010-02-26,99.0940993156
2010-03-01,98.7983531513
2010-03-02,98.90145896
2010-03-03,99.0953578507
2010-03-04,99.4371641206
2010-03-05,99.8530570316
2010-03-08,99.7761352772
2010-03-09,99.7898201208
2010-03-10,99.7524549224
2010-03-11,100.125834031
2010-03-12,100.705249922
2010-03-15,100.784560014
2010-03-16,101.109706649
2010-03-17,101.775022901
2010-03-18,102.206594692
2010-03-19,103.72160358
2010-03-22,103.423514948
2010-03-23,103.053460956
2010-03-24,103.081468441
2010-03-25,103.978131118
2010-03-26,102.541141949
2010-03-29,102.387925902
2010-03-30,101.854568318
2010-03-31,101.724832895
2010-04-01,102.435651236
2010-04-05,102.227354049
2010-04-06,102.711614755
2010-04-07,103.335407628
2010-04-08,103.59825432
2010-04-09,103.148095139
2010-04-12,103.614848139
2010-04-13,104.901072218
2010-04-14,105.005441375
2010-04-15,105.154720821
2010-04-16,104.717604409
2010-04-19,105.163754327
2010-04-20,106.096805782
2010-04-21,107.82283067
2010-04-22,108.047049401
2010-04-23,107.534070377
2010-04-26,106.749835981
2010-04-27,105.790952653
2010-04-28,107.427360908
2010-04-29,106.186374385
2010-04-30,106.550914216
2010-05-03,106.697425026
2010-05-04,105.498737896
2010-05-05,104.393955934
2010-05-06,102.981372758
2010-05-07,102.698914746
2010-05-10,103.129894543
2010-05-11,102.905035254
2010-05-12,102.221764607
2010-05-13,102.691834361
2010-05-14,103.555268781
2010-05-17,103.613791333
2010-05-18,103.355874432
2010-05-19,102.433599499
2010-05-20,102.19932488
2010-05-21,101.436794517
